day,year,slot,q,high
2024-01-15,2024,2,1.5710505345703023,False
2024-01-15,2024,3,1.2719137404764849,False
2024-01-16,2024,0,1.4520481330083073,False
2024-01-16,2024,1,1.3602225360546434,False
2024-01-16,2024,2,1.9108395730085443,True
2024-01-16,2024,3,1.8806223785482616,True
2024-01-17,2024,0,1.8233180826944184,True
2024-01-17,2024,1,1.2092199484356356,False
2024-01-17,2024,2,1.3217123477489618,False
2024-01-17,2024,3,1.319793045419149,False
2024-01-18,2024,0,2.0856107878492263,True
2024-01-18,2024,1,1.347056865692747,False
2024-01-18,2024,2,1.506838495242384,False
2024-01-18,2024,3,1.3759422055891275,False
2024-01-19,2024,0,1.3392458170360106,False
2024-01-19,2024,1,1.4333116582944168,False
2024-01-19,2024,2,1.4122708626115041,False
2024-01-19,2024,3,1.6665276625730232,False
2024-01-22,2024,0,1.3741301660640604,False
2024-01-22,2024,1,1.2704257450313394,False
2024-01-22,2024,2,1.587341116008832,False
2024-01-22,2024,3,1.6303705636504628,False
2024-01-23,2024,0,1.4882810751062483,False
2024-01-23,2024,1,1.3424632547153332,False
2024-01-23,2024,2,1.5139203730214934,False
2024-01-23,2024,3,1.7925483598861893,True
2024-01-24,2024,0,1.316938047961522,False
2024-01-24,2024,1,1.1774360000272899,False
2024-01-24,2024,2,1.3080326270893574,False
2024-01-24,2024,3,1.8167657549921732,True
2024-01-25,2024,0,1.357840226168148,False
2024-01-25,2024,1,1.4383807232211092,False
2024-01-25,2024,2,1.8039622258834496,True
2024-01-25,2024,3,1.4465102735473963,False
2024-01-26,2024,0,2.5445428450867458,True
2024-01-26,2024,1,1.2615828818285773,False
2024-01-26,2024,2,1.6205755467801453,False
2024-01-26,2024,3,1.5044592710627855,False
2024-01-29,2024,0,1.397022932904679,False
2024-01-29,2024,1,1.4194716360995026,False
2024-01-29,2024,2,1.3142856757462007,False
2024-01-29,2024,3,1.4836537486624788,False
2024-01-30,2024,0,1.8229759744506253,True
2024-01-30,2024,1,1.3800184764969907,False
2024-01-30,2024,2,1.859994050082622,True
2024-01-30,2024,3,1.581109847291544,False
2024-01-31,2024,0,1.4677900406336495,False
2024-01-31,2024,1,1.2466271645836118,False
2024-01-31,2024,2,1.5934241221958096,False
2024-01-31,2024,3,1.4777751700768973,False
2024-02-01,2024,0,1.515712692508016,False
2024-02-01,2024,1,1.5847186286213202,False
2024-02-01,2024,2,1.6881469050324929,False
2024-02-01,2024,3,1.5095934582699593,False
2024-02-02,2024,0,1.3115432269428582,False
2024-02-02,2024,1,1.2471028200743939,False
2024-02-02,2024,2,1.2501367900669138,False
2024-02-02,2024,3,1.8520339224664748,True
2024-02-05,2024,0,1.3835118848934596,False
2024-02-05,2024,1,1.5934861892290388,False
2024-02-05,2024,2,1.4479786885791388,False
2024-02-05,2024,3,1.450518602961467,False
2024-02-06,2024,0,1.881244626392418,True
2024-02-06,2024,1,1.3542131123588619,False
2024-02-06,2024,2,1.6887084921742734,False
2024-02-06,2024,3,1.4668888104550277,False
2024-02-07,2024,0,1.648013891142564,False
2024-02-07,2024,1,1.3442151832233973,False
2024-02-07,2024,2,1.5154829213613388,False
2024-02-07,2024,3,1.54020402894686,False
2024-02-08,2024,0,2.4262458942656835,True
2024-02-08,2024,1,1.8033333397510314,True
2024-02-08,2024,2,1.3995125950092153,False
2024-02-08,2024,3,1.8317082533057472,True
2024-02-19,2024,0,1.2914712665752939,False
2024-02-19,2024,1,1.5931109862555892,False
2024-02-19,2024,2,1.618323750279864,False
2024-02-19,2024,3,1.5341450089461839,False
2024-02-20,2024,0,2.4127227799413467,True
2024-02-20,2024,1,1.212432589957047,False
2024-02-20,2024,2,1.7547696562393402,False
2024-02-20,2024,3,1.4311698238714412,False
2024-02-21,2024,0,2.9056947624651253,True
2024-02-21,2024,1,1.5496711361182198,False
2024-02-21,2024,2,1.300868619693972,False
2024-02-21,2024,3,1.473680502088385,False
2024-02-22,2024,0,1.3951873215266783,False
2024-02-22,2024,1,1.3745428643761375,False
2024-02-22,2024,2,1.8026451602925486,True
2024-02-22,2024,3,1.5975420982281774,False
2024-02-23,2024,0,1.2164640780035187,False
2024-02-23,2024,1,1.6897851865600495,False
2024-02-23,2024,2,1.725936193679078,False
2024-02-23,2024,3,1.383793221475429,False
2024-02-26,2024,0,1.217305420748321,False
2024-02-26,2024,1,1.3543073391025666,False
2024-02-26,2024,2,1.4752204197006344,False
2024-02-26,2024,3,1.5512349255863493,False
2024-02-27,2024,0,1.5739480005067095,False
2024-02-27,2024,1,1.3746457599949071,False
2024-02-27,2024,2,1.3598310374564369,False
2024-02-27,2024,3,1.7063946467876216,False
2024-02-28,2024,0,1.3964551542100057,False
2024-02-28,2024,1,1.3325803588501755,False
2024-02-28,2024,2,1.2797440228016246,False
2024-02-28,2024,3,1.411575676935656,False
2024-02-29,2024,0,2.3929494404586635,True
2024-02-29,2024,1,1.3675577648605346,False
2024-02-29,2024,2,1.7117729643963553,False
2024-02-29,2024,3,1.3330812202193072,False
2024-03-01,2024,0,2.080585660557664,True
2024-03-01,2024,1,1.3060071364512873,False
2024-03-01,2024,2,1.6610341963866313,False
2024-03-01,2024,3,1.920356931776658,True
2024-03-04,2024,0,1.3219360389883288,False
2024-03-04,2024,1,2.037135124180311,True
2024-03-04,2024,2,1.5696407514539297,False
2024-03-04,2024,3,1.6465348325213263,False
2024-03-05,2024,0,1.4673044746852735,False
2024-03-05,2024,1,1.5634880307710253,False
2024-03-05,2024,2,1.606292326181955,False
2024-03-05,2024,3,1.5225457773051119,False
2024-03-06,2024,0,1.7296968624793883,False
2024-03-06,2024,1,1.5243763085799813,False
2024-03-06,2024,2,1.6502724803838578,False
2024-03-06,2024,3,1.6972035972977668,False
2024-03-07,2024,0,1.4227729362791315,False
2024-03-07,2024,1,1.5972197168743212,False
2024-03-07,2024,2,1.2172198488044026,False
2024-03-07,2024,3,1.2994703011599447,False
2024-03-08,2024,0,1.4940001051868885,False
2024-03-08,2024,1,1.5197121584963682,False
2024-03-08,2024,2,1.2425592919206152,False
2024-03-08,2024,3,1.592232831424819,False
2024-03-11,2024,0,1.2900326696455497,False
2024-03-11,2024,1,1.381859587257638,False
2024-03-11,2024,2,1.4741049607944297,False
2024-03-11,2024,3,1.6173734427901705,False
2024-03-12,2024,0,1.4339408471029724,False
2024-03-12,2024,1,1.797355503698643,True
2024-03-12,2024,2,1.4324079937997944,False
2024-03-12,2024,3,1.7637303935077402,True
2024-03-13,2024,0,1.5167736988265266,False
2024-03-13,2024,1,1.456322384042005,False
2024-03-13,2024,2,1.4832937874818894,False
2024-03-13,2024,3,1.7869885002967945,True
2024-03-14,2024,0,1.7230988261249058,False
2024-03-14,2024,1,1.7499442218071566,False
2024-03-14,2024,2,1.5150801726989036,False
2024-03-14,2024,3,1.875577621771198,True
2024-03-15,2024,0,1.4618401988779124,False
2024-03-15,2024,1,1.2911262475328569,False
2024-03-15,2024,2,1.7930057371906496,True
2024-03-15,2024,3,1.6914358756143943,False
2024-03-18,2024,0,1.3886998106611455,False
2024-03-18,2024,1,1.2782110185075004,False
2024-03-18,2024,2,1.6618152699855109,False
2024-03-18,2024,3,1.57056627374302,False
2024-03-19,2024,0,1.5108116158361633,False
2024-03-19,2024,1,1.3082060485770841,False
2024-03-19,2024,2,1.788023568459365,True
2024-03-19,2024,3,1.457540963277068,False
2024-03-20,2024,0,1.3383212816375074,False
2024-03-20,2024,1,1.1729337745121147,False
2024-03-20,2024,2,1.4044125909083351,False
2024-03-20,2024,3,1.5696549798234627,False
2024-03-21,2024,0,2.7367338871064675,True
2024-03-21,2024,1,2.421782582398773,True
2024-03-21,2024,2,1.8868458248495703,True
2024-03-21,2024,3,1.3630084593505996,False
2024-03-22,2024,0,1.3259493123231025,False
2024-03-22,2024,1,1.4383816350573704,False
2024-03-22,2024,2,1.5733979754913214,False
2024-03-22,2024,3,1.222261153032184,False
2024-03-25,2024,0,1.8353487342579162,True
2024-03-25,2024,1,1.7467265027400314,False
2024-03-25,2024,2,1.3958896285906857,False
2024-03-25,2024,3,1.3755520152488174,False
2024-03-26,2024,0,1.5074115674416626,False
2024-03-26,2024,1,1.5371127129828286,False
2024-03-26,2024,2,1.4800118080119768,False
2024-03-26,2024,3,1.6162805792583292,False
2024-03-27,2024,0,1.6849115197742859,False
2024-03-27,2024,1,1.4509619296939447,False
2024-03-27,2024,2,1.9238995703729276,True
2024-03-27,2024,3,1.277390245711496,False
2024-03-28,2024,0,1.4398535107878458,False
2024-03-28,2024,1,1.5872661388632912,False
2024-03-28,2024,2,1.3520469260808747,False
2024-03-28,2024,3,1.7092056569825038,False
2024-03-29,2024,0,1.3632809518870574,False
2024-03-29,2024,1,2.197413831538745,True
2024-03-29,2024,2,2.1891984763886327,True
2024-03-29,2024,3,1.3697136875440339,False
2024-04-01,2024,0,1.7423454280228274,False
2024-04-01,2024,1,1.4493385672826093,False
2024-04-01,2024,2,1.8484369586173723,True
2024-04-01,2024,3,1.276024696805126,False
2024-04-02,2024,0,1.872439092211559,True
2024-04-02,2024,1,1.6735149681470531,False
2024-04-02,2024,2,1.3171216575559888,False
2024-04-02,2024,3,1.6104000565041918,False
2024-04-03,2024,0,1.541938677913403,False
2024-04-03,2024,1,1.453762066480507,False
2024-04-03,2024,2,1.426249621817536,False
2024-04-03,2024,3,1.3601828252764763,False
2024-04-08,2024,0,1.9994820224855006,True
2024-04-08,2024,1,1.344540144897233,False
2024-04-08,2024,2,1.5135001753425144,False
2024-04-08,2024,3,1.451904823747919,False
2024-04-09,2024,0,1.4418544252695982,False
2024-04-09,2024,1,1.598786275894736,False
2024-04-09,2024,2,1.8036852658603193,True
2024-04-09,2024,3,1.62011236180341,False
2024-04-10,2024,0,2.7634014573422974,True
2024-04-10,2024,1,1.36152454889172,False
2024-04-10,2024,2,1.2884545302320645,False
2024-04-10,2024,3,1.4683627787585485,False
2024-04-11,2024,0,2.8958233044134105,True
2024-04-11,2024,1,1.429046842682422,False
2024-04-11,2024,2,1.321423757326368,False
2024-04-11,2024,3,1.2008639121715217,False
2024-04-12,2024,0,2.045065515480468,True
2024-04-12,2024,1,1.623301118734098,False
2024-04-12,2024,2,1.1807681673747572,False
2024-04-12,2024,3,1.251910738397286,False
2024-04-15,2024,0,1.5608605310510169,False
2024-04-15,2024,1,1.4377291991890155,False
2024-04-15,2024,2,1.4084254192688337,False
2024-04-15,2024,3,1.7249336950713936,False
2024-04-16,2024,0,1.6968439115767204,False
2024-04-16,2024,1,1.8662088810125335,True
2024-04-16,2024,2,1.7686637491891073,True
2024-04-16,2024,3,1.3194680674494228,False
2024-04-17,2024,0,3.0221321733234525,True
2024-04-17,2024,1,1.2265816654461603,False
2024-04-17,2024,2,1.3538826088878637,False
2024-04-17,2024,3,1.50650602389743,False
2024-04-18,2024,0,2.4230733014011014,True
2024-04-18,2024,1,1.3643728433509537,False
2024-04-18,2024,2,1.4157319983179508,False
2024-04-18,2024,3,1.335377096391942,False
2024-04-19,2024,0,2.058995965131662,True
2024-04-19,2024,1,1.6381348499423556,False
2024-04-19,2024,2,1.723325122432344,False
2024-04-19,2024,3,1.4180615639284482,False
2024-04-22,2024,0,2.0401703906880075,True
2024-04-22,2024,1,1.4405295419567006,False
2024-04-22,2024,2,1.377480448790518,False
2024-04-22,2024,3,1.459702011750927,False
2024-04-23,2024,0,1.3317450360811482,False
2024-04-23,2024,1,1.6740372084493356,False
2024-04-23,2024,2,1.2953891521389609,False
2024-04-23,2024,3,1.6429122360979997,False
2024-04-24,2024,0,1.7109464661480567,False
2024-04-24,2024,1,1.3277577758249068,False
2024-04-24,2024,2,1.4608818770068437,False
2024-04-24,2024,3,1.4322008436960478,False
2024-04-25,2024,0,1.371779582742317,False
2024-04-25,2024,1,1.3955534514422563,False
2024-04-25,2024,2,1.531815443069228,False
2024-04-25,2024,3,2.1740716382482064,True
2024-04-26,2024,0,1.5329979970868277,False
2024-04-26,2024,1,1.1957749164891887,False
2024-04-26,2024,2,1.7756714342130786,True
2024-04-26,2024,3,1.5196368795810613,False
2024-04-29,2024,0,1.6081446520158609,False
2024-04-29,2024,1,1.5099333977104807,False
2024-04-29,2024,2,1.6253957636902574,False
2024-04-29,2024,3,1.5695769777798998,False
2024-04-30,2024,0,1.5942195113346207,False
2024-04-30,2024,1,1.5125565284314895,False
2024-04-30,2024,2,1.3914235558816757,False
2024-04-30,2024,3,1.4590318493652488,False
2024-05-06,2024,0,2.744528567041233,True
2024-05-06,2024,1,1.2673335908275294,False
2024-05-06,2024,2,1.5001151982316485,False
2024-05-06,2024,3,1.4646172877639467,False
2024-05-07,2024,0,1.9645111283951615,True
2024-05-07,2024,1,1.2092223750959472,False
2024-05-07,2024,2,1.7924876878275062,True
2024-05-07,2024,3,1.4838544974514214,False
2024-05-08,2024,0,1.721789271590649,False
2024-05-08,2024,1,1.8609333008749782,True
2024-05-08,2024,2,1.697571110705625,False
2024-05-08,2024,3,1.9286673018803324,True
2024-05-09,2024,0,1.928662944411499,True
2024-05-09,2024,1,1.2824130753799834,False
2024-05-09,2024,2,1.5566420093585285,False
2024-05-09,2024,3,1.5372267478044714,False
2024-05-10,2024,0,2.014508592462848,True
2024-05-10,2024,1,1.616451330087058,False
2024-05-10,2024,2,1.441396750012454,False
2024-05-10,2024,3,1.95512837154212,True
2024-05-13,2024,0,2.123438302747185,True
2024-05-13,2024,1,1.1671198189351852,False
2024-05-13,2024,2,1.3049202153269974,False
2024-05-13,2024,3,1.823160876868989,True
2024-05-14,2024,0,1.5637994285886465,False
2024-05-14,2024,1,1.4651160674714634,False
2024-05-14,2024,2,1.4080129908155963,False
2024-05-14,2024,3,1.4533957724298237,False
2024-05-15,2024,0,1.7991710174902364,True
2024-05-15,2024,1,1.3042420822758283,False
2024-05-15,2024,2,1.4178323268333664,False
2024-05-15,2024,3,1.4984463027798514,False
2024-05-16,2024,0,1.427770934059104,False
2024-05-16,2024,1,1.2468181775695497,False
2024-05-16,2024,2,1.4523764356879236,False
2024-05-16,2024,3,2.1603558466649972,True
2024-05-17,2024,0,1.292369655417216,False
2024-05-17,2024,1,1.5203121679200085,False
2024-05-17,2024,2,1.6664881439254275,False
2024-05-17,2024,3,1.4158580510937238,False
2024-05-20,2024,0,1.718848887995721,False
2024-05-20,2024,1,1.6516997332985448,False
2024-05-20,2024,2,1.3929690008900062,False
2024-05-20,2024,3,1.7521545173954582,False
2024-05-21,2024,0,1.8581398669562397,True
2024-05-21,2024,1,1.3720633519640164,False
2024-05-21,2024,2,1.4070046586570086,False
2024-05-21,2024,3,1.1794965709355125,False
2024-05-22,2024,0,1.5570012949176817,False
2024-05-22,2024,1,1.415935471330916,False
2024-05-22,2024,2,1.5405849996892016,False
2024-05-22,2024,3,1.6551140060451877,False
2024-05-23,2024,0,1.7546842626874974,False
2024-05-23,2024,1,2.0259690942156476,True
2024-05-23,2024,2,1.2621513052734448,False
2024-05-23,2024,3,1.5483755494049738,False
2024-05-24,2024,0,1.5244219888414308,False
2024-05-24,2024,1,1.2804508330454383,False
2024-05-24,2024,2,1.4643228389119158,False
2024-05-24,2024,3,1.8525390589309434,True
2024-05-27,2024,0,2.3050207680033936,True
2024-05-27,2024,1,1.4278022955684597,False
2024-05-27,2024,2,2.14005661045668,True
2024-05-27,2024,3,2.144350217490867,True
2024-05-28,2024,0,1.7807239239663628,True
2024-05-28,2024,1,1.3855091330352327,False
2024-05-28,2024,2,1.5854557953966077,False
2024-05-28,2024,3,1.5713408278889538,False
2024-05-29,2024,0,2.716522792817425,True
2024-05-29,2024,1,1.6934340487612223,False
2024-05-29,2024,2,1.452757513534013,False
2024-05-29,2024,3,1.3169199442214183,False
2024-05-30,2024,0,1.3466986852246614,False
2024-05-30,2024,1,1.5000088127121345,False
2024-05-30,2024,2,1.4119030642409651,False
2024-05-30,2024,3,1.3971298846186078,False
2024-05-31,2024,0,1.2889380156398176,False
2024-05-31,2024,1,1.146299110322315,False
2024-05-31,2024,2,1.3127870991522403,False
2024-05-31,2024,3,1.7340949752809385,False
2024-06-03,2024,0,1.4745225609156487,False
2024-06-03,2024,1,1.5522474904674284,False
2024-06-03,2024,2,1.4300814960764479,False
2024-06-03,2024,3,1.579319805802072,False
2024-06-04,2024,0,1.888502574902847,True
2024-06-04,2024,1,1.7707002480101568,True
2024-06-04,2024,2,1.7438749327894785,False
2024-06-04,2024,3,1.5404277830827575,False
2024-06-05,2024,0,1.354485174576122,False
2024-06-05,2024,1,1.2210134119348446,False
2024-06-05,2024,2,2.1578468836745954,True
2024-06-05,2024,3,1.3603869961243975,False
2024-06-06,2024,0,1.7087742999451752,False
2024-06-06,2024,1,1.447434334907652,False
2024-06-06,2024,2,1.4493209657769852,False
2024-06-06,2024,3,1.5619885216384355,False
2024-06-07,2024,0,1.5825272729019746,False
2024-06-07,2024,1,1.3335831225509858,False
2024-06-07,2024,2,1.5972715564283462,False
2024-06-07,2024,3,1.5753037450970968,False
2024-06-11,2024,0,1.3447064436487781,False
2024-06-11,2024,1,1.4120827586742346,False
2024-06-11,2024,2,2.0652767030311336,True
2024-06-11,2024,3,1.3505956847079428,False
2024-06-12,2024,0,2.0491858151664695,True
2024-06-12,2024,1,1.5410334262919059,False
2024-06-12,2024,2,1.16847007638032,False
2024-06-12,2024,3,1.3993412176239335,False
2024-06-13,2024,0,1.6803961159546739,False
2024-06-13,2024,1,1.6461818858351855,False
2024-06-13,2024,2,1.4557993696504044,False
2024-06-13,2024,3,1.5793066101875555,False
2024-06-14,2024,0,1.496780615711713,False
2024-06-14,2024,1,1.5431441664038337,False
2024-06-14,2024,2,1.6419584586576685,False
2024-06-14,2024,3,1.1689707422631261,False
2024-06-17,2024,0,1.4913623606115176,False
2024-06-17,2024,1,1.5296102196078887,False
2024-06-17,2024,2,1.3900727603919767,False
2024-06-17,2024,3,1.3772953178076748,False
2024-06-18,2024,0,1.6034666703984233,False
2024-06-18,2024,1,1.2300792873795072,False
2024-06-18,2024,2,1.5688490233915515,False
2024-06-18,2024,3,1.579148540547612,False
2024-06-19,2024,0,1.8813517363978118,True
2024-06-19,2024,1,1.4423420556608053,False
2024-06-19,2024,2,1.672245479746735,False
2024-06-19,2024,3,1.5214017626288474,False
2024-06-20,2024,0,1.483086831402409,False
2024-06-20,2024,1,1.420165228952658,False
2024-06-20,2024,2,1.4430815514521769,False
2024-06-20,2024,3,1.2682620248090803,False
2024-06-21,2024,0,2.8483508322388857,True
2024-06-21,2024,1,1.3181282423869871,False
2024-06-21,2024,2,1.6477111073898603,False
2024-06-21,2024,3,1.6404845834940396,False
2024-06-24,2024,0,1.6021190057482495,False
2024-06-24,2024,1,1.5435555900572289,False
2024-06-24,2024,2,1.399677178070791,False
2024-06-24,2024,3,1.542213061889389,False
2024-06-25,2024,0,1.4347279525251384,False
2024-06-25,2024,1,1.3419024990143866,False
2024-06-25,2024,2,1.484679958799973,False
2024-06-25,2024,3,1.3402177432687343,False
2024-06-26,2024,0,1.7204716231492465,False
2024-06-26,2024,1,1.3811662273302472,False
2024-06-26,2024,2,2.010261958043332,True
2024-06-26,2024,3,1.4157597565816153,False
2024-06-27,2024,0,2.1913899019796084,True
2024-06-27,2024,1,1.451316021041219,False
2024-06-27,2024,2,1.676400256056445,False
2024-06-27,2024,3,1.6336464367471575,False
2024-06-28,2024,0,1.6877890795162076,False
2024-06-28,2024,1,1.483928434724347,False
2024-06-28,2024,2,1.7706411891136316,True
2024-06-28,2024,3,1.5538208666046933,False
2024-07-01,2024,0,1.694953758067068,False
2024-07-01,2024,1,1.2616372037109242,False
2024-07-01,2024,2,2.312542750616535,True
2024-07-01,2024,3,2.3909530268004757,True
2024-07-02,2024,0,1.3715566305604885,False
2024-07-02,2024,1,1.9020585550994482,True
2024-07-02,2024,2,1.397610757325118,False
2024-07-02,2024,3,1.6112722876782135,False
2024-07-03,2024,0,1.5834168668860586,False
2024-07-03,2024,1,1.5114065014126707,False
2024-07-03,2024,2,1.6948133754726977,False
2024-07-03,2024,3,1.3478050197020301,False
2024-07-04,2024,0,1.4531587323084774,False
2024-07-04,2024,1,1.3384883433265236,False
2024-07-04,2024,2,1.69899951782752,False
